Namespace(batch_size=16, beta1=0.5, cuda=False, dataroot='./cifar10', dataset='cifar10', image_size=64, learning_rate=0.0002, local_rank=0, max_workers=4, ndf=64, ngf=64, num_epochs=1, nz=100, out_folder='/home/ubuntu/Distributed-DCGAN/output_nproc_1_at_20220509-042745', seed=0)
Using seed: 0
Using GPU: False
Rank: 0. World Size: 1
Dataset cifar10 loaded
Rank,0,Initialization Time: 0.7081625461578369
Rank: 0, Epoch: 0, Training ...
[epoch: 0/1][iteration: 74/3125][rank: 0] Loss_D: 0.0558, Loss_G: 14.7985, D(x): 0.9475, D(G(z)): 0.0000 / 0.0000, iteration time: 0.9731s
[epoch: 0/1][iteration: 75/3125][rank: 0] Loss_D: 0.3453, Loss_G: 13.6975, D(x): 0.8161, D(G(z)): 0.0000 / 0.0000, iteration time: 0.9791s
[epoch: 0/1][iteration: 76/3125][rank: 0] Loss_D: 0.0845, Loss_G: 12.3215, D(x): 0.9389, D(G(z)): 0.0000 / 0.0000, iteration time: 0.9798s
[epoch: 0/1][iteration: 77/3125][rank: 0] Loss_D: 0.0083, Loss_G: 10.5816, D(x): 0.9918, D(G(z)): 0.0000 / 0.0000, iteration time: 0.9829s
[epoch: 0/1][iteration: 78/3125][rank: 0] Loss_D: 0.0110, Loss_G: 7.8427, D(x): 0.9896, D(G(z)): 0.0004 / 0.0005, iteration time: 0.9869s
[epoch: 0/1][iteration: 79/3125][rank: 0] Loss_D: 0.9908, Loss_G: 15.0624, D(x): 0.9957, D(G(z)): 0.6096 / 0.0000, iteration time: 0.9876s
[epoch: 0/1][iteration: 80/3125][rank: 0] Loss_D: 0.1640, Loss_G: 16.5260, D(x): 0.8705, D(G(z)): 0.0000 / 0.0000, iteration time: 0.9699s
[epoch: 0/1][iteration: 81/3125][rank: 0] Loss_D: 0.0978, Loss_G: 16.3662, D(x): 0.9231, D(G(z)): 0.0000 / 0.0000, iteration time: 0.9745s
[epoch: 0/1][iteration: 82/3125][rank: 0] Loss_D: 0.3367, Loss_G: 15.6171, D(x): 0.7684, D(G(z)): 0.0000 / 0.0000, iteration time: 0.9829s
[epoch: 0/1][iteration: 83/3125][rank: 0] Loss_D: 0.2787, Loss_G: 14.4947, D(x): 0.8439, D(G(z)): 0.0000 / 0.0000, iteration time: 0.9850s
[epoch: 0/1][iteration: 84/3125][rank: 0] Loss_D: 0.0150, Loss_G: 13.2467, D(x): 0.9853, D(G(z)): 0.0000 / 0.0000, iteration time: 0.9785s
[epoch: 0/1][iteration: 85/3125][rank: 0] Loss_D: 0.0108, Loss_G: 11.6693, D(x): 0.9895, D(G(z)): 0.0000 / 0.0000, iteration time: 0.9799s
[epoch: 0/1][iteration: 86/3125][rank: 0] Loss_D: 0.0105, Loss_G: 9.1891, D(x): 0.9898, D(G(z)): 0.0001 / 0.0001, iteration time: 0.9844s
[epoch: 0/1][iteration: 87/3125][rank: 0] Loss_D: 0.0306, Loss_G: 4.7921, D(x): 0.9943, D(G(z)): 0.0244 / 0.0110, iteration time: 0.9804s
[epoch: 0/1][iteration: 88/3125][rank: 0] Loss_D: 2.5461, Loss_G: 15.7675, D(x): 0.9958, D(G(z)): 0.9147 / 0.0000, iteration time: 0.9787s
[epoch: 0/1][iteration: 89/3125][rank: 0] Loss_D: 0.2799, Loss_G: 17.2298, D(x): 0.7989, D(G(z)): 0.0000 / 0.0000, iteration time: 0.9847s
